L,rho,mean_density,std_density,second_moment,fourth_moment,Binder_cumulant
80,0.3559050,2.2552890625e-04,4.4654261780e-05,5.2857290649e-08,3.3073916185e-15,6.0540228139e-01
80,0.3642400,1.8908398438e-04,3.7549745194e-05,3.7162736511e-08,1.6463290445e-15,6.0264378237e-01
80,0.3730450,1.6000820313e-04,3.1773331269e-05,2.6612169647e-08,8.4976276437e-16,6.0004063010e-01
80,0.3823320,1.3594042969e-04,2.6092090504e-05,1.9160597610e-08,4.3056414727e-16,6.0907044233e-01
80,0.3921140,1.1617773438e-04,2.2484677586e-05,1.4002826691e-08,2.3129287235e-16,6.0680356876e-01
80,0.4024040,9.9219335938e-05,1.9205349343e-05,1.0213322067e-08,1.2293179563e-16,6.0716613836e-01
80,0.4132150,8.5035937500e-05,1.6781438837e-05,7.5127273560e-09,6.6904194152e-17,6.0487288543e-01
80,0.4245600,7.2957226563e-05,1.4264942726e-05,5.5262454987e-09,3.6113003486e-17,6.0583141641e-01
80,0.4364520,6.2918554688e-05,1.2534159793e-05,4.1158496857e-09,2.0215525305e-17,6.0221833141e-01
80,0.4489030,5.4203710938e-05,1.0728923756e-05,3.0531520844e-09,1.1064706014e-17,6.0434036268e-01
80,0.4619260,4.6708203125e-05,9.3259022867e-06,2.2686286926e-09,6.1265356868e-18,6.0320437799e-01
80,0.4755340,4.0234960938e-05,8.3003308495e-06,1.6877475739e-09,3.4290342664e-18,5.9873102221e-01
80,0.4897410,3.4588867188e-05,7.2469912238e-06,1.2489086151e-09,1.8926626755e-18,5.9552597195e-01
80,0.5045590,2.9903320313e-05,6.4842837408e-06,9.3625450134e-10,1.0805182261e-18,5.8911242868e-01
80,0.5200000,2.5608203125e-05,5.6350922782e-06,6.8753433228e-10,5.8742459223e-19,5.8576948386e-01
100,0.0000000,1.0000000000e+00,0.0000000000e+00,1.0000000000e+00,1.0000000000e+00,6.6666666667e-01
100,0.0154410,9.9085977960e-01,3.6126934277e-04,9.8180323334e-01,9.6393810156e-01,6.6666648942e-01
100,0.0302590,9.6691669960e-01,6.8162493173e-04,9.3492836858e-01,8.7409279182e-01,6.6666600409e-01
100,0.0444660,9.3256426090e-01,9.6232189419e-04,8.6967702677e-01,7.5634135217e-01,6.6666524699e-01
100,0.0580740,8.9139306960e-01,1.1846422008e-03,7.9458300791e-01,6.3136661681e-01,6.6666431178e-01
100,0.0710970,8.4618487270e-01,1.3871758055e-03,7.1603076304e-01,5.1270556499e-01,6.6666308343e-01
100,0.0835480,7.9916653840e-01,1.4971216012e-03,6.3866939747e-01,4.0790432562e-01,6.6666198711e-01
100,0.0954400,7.5208554560e-01,1.6207050089e-03,5.6563529459e-01,3.1994922913e-01,6.6666047530e-01
100,0.1067850,7.0624357260e-01,1.6790998065e-03,4.9878280321e-01,2.4878991000e-01,6.6665912973e-01
100,0.1175960,6.6431657100e-01,1.6600696916e-03,4.4131926234e-01,1.9476755712e-01,6.6665833891e-01
100,0.1278860,6.2575309430e-01,1.7753854841e-03,3.9157008702e-01,1.5333206963e-01,6.6665593453e-01
100,0.1376680,5.8915196630e-01,1.8713903902e-03,3.4710354150e-01,1.2048573060e-01,6.6665321479e-01
100,0.1469550,5.5462406750e-01,1.8569447232e-03,3.0761130449e-01,9.4628957799e-02,6.6665171939e-01
100,0.1557600,5.2170906550e-01,1.9164893633e-03,2.7218402196e-01,7.4088140968e-02,6.6664867289e-01
100,0.1640950,4.9023592090e-01,1.9195230680e-03,2.4033494271e-01,5.7764426521e-02,6.6664622703e-01
100,0.1719730,4.6043167310e-01,1.9331399351e-03,2.1200106262e-01,4.4947620099e-02,6.6664315953e-01
100,0.1794080,4.3257288180e-01,1.9223347299e-03,1.8712299344e-01,3.5017781342e-02,6.6664032875e-01
100,0.1864120,4.0685111990e-01,1.9105519489e-03,1.6553148397e-01,2.7403088244e-02,6.6663727495e-01
100,0.1929980,3.8314426700e-01,1.8334653687e-03,1.4680289093e-01,2.1553063070e-02,6.6663613016e-01
100,0.1991780,3.6137140420e-01,1.8386843653e-03,1.3059267253e-01,1.7056212163e-02,6.6663214891e-01
100,0.2049670,3.4134851200e-01,1.8072687271e-03,1.1652207286e-01,1.3578915758e-02,6.6662929344e-01
100,0.2103760,3.2293904350e-01,1.8361559801e-03,1.0429299729e-01,1.0878435627e-02,6.6662356838e-01
100,0.2154180,3.0600276850e-01,1.8288283599e-03,9.3641038943e-02,8.7698969893e-03,6.6661904186e-01
100,0.2201070,2.9033539390e-01,1.8350571264e-03,8.4298008386e-02,7.1072894107e-03,6.6661341738e-01
100,0.2244550,2.7588855500e-01,1.8704578293e-03,7.6117993392e-02,5.7950142705e-03,6.6660537557e-01
100,0.2284750,2.6249919270e-01,1.9156586107e-03,6.8909495916e-02,4.7495299342e-03,6.6659567563e-01
100,0.2321800,2.4999659550e-01,2.0014355270e-03,6.2502303506e-02,3.9075395016e-03,6.6658120667e-01
100,0.2355820,2.3840030540e-01,2.0769292484e-03,5.6839019250e-02,3.2316546358e-03,6.6656549825e-01
100,0.2386950,2.2754039080e-01,2.1277290065e-03,5.1779156676e-02,2.6820180676e-03,6.6655017118e-01
100,0.2415320,2.1739395630e-01,2.2748616679e-03,4.7265307231e-02,2.2349870473e-03,6.6652077356e-01
100,0.2441050,2.0784926050e-01,2.4375847363e-03,4.3207256910e-02,1.8678925904e-03,6.6648355404e-01
100,0.2464270,1.9895895980e-01,2.6009411949e-03,3.9591432580e-02,1.5685518276e-03,6.6643906295e-01
100,0.2485110,1.9058089090e-01,2.8023906906e-03,3.6328929370e-02,1.3209295347e-03,6.6637913996e-01
100,0.2503700,1.8276324030e-01,3.0299336108e-03,3.3411582503e-02,1.1175572578e-03,6.6630136003e-01
100,0.2520170,1.7543114950e-01,3.3254194014e-03,3.0787146629e-02,9.4920493564e-04,6.6618960793e-01
100,0.2534650,1.6877990990e-01,3.6524698440e-03,2.8499998522e-02,8.1376257941e-04,6.6604589563e-01
100,0.2547260,1.6253449150e-01,3.9676252795e-03,2.6433202978e-02,7.0036484072e-04,6.6587921021e-01
100,0.2558130,1.5690605390e-01,4.2491712730e-03,2.4637565207e-02,6.0877316213e-04,6.6569823456e-01
100,0.2567400,1.5180435280e-01,4.7025046638e-03,2.3066675079e-02,5.3408748314e-04,6.6540368858e-01
100,0.2575180,1.4735217840e-01,5.0535620391e-03,2.1738202969e-02,4.7473242240e-04,6.6512682499e-01
100,0.2581620,1.4363145650e-01,5.2845105167e-03,2.0657921348e-02,4.2901707120e-04,6.6489563889e-01
100,0.2586840,1.4024209020e-01,5.6265680787e-03,1.9699502132e-02,3.9050778525e-04,6.6457305934e-01
100,0.2590960,1.3751852330e-01,5.9496411470e-03,1.8946742480e-02,3.6159870654e-04,6.6423416082e-01
100,0.2594110,1.3558055120e-01,6.2230743358e-03,1.8420812518e-02,3.4210090193e-04,6.6394110149e-01
100,0.2596430,1.3401149500e-01,6.3579046211e-03,1.7999503743e-02,3.2680552138e-04,6.6376178800e-01
100,0.2598050,1.3292361150e-01,6.5492615173e-03,1.7711579321e-02,3.1663017038e-04,6.6355315274e-01
100,0.2599080,1.3208397280e-01,6.5580325083e-03,1.7489183661e-02,3.0877485163e-04,6.6350269523e-01
100,0.2599670,1.3171853580e-01,6.6573645335e-03,1.7394093176e-02,3.0552707345e-04,6.6339166854e-01
100,0.2599930,1.3150311250e-01,6.6396849000e-03,1.7337154013e-02,3.0353337469e-04,6.6338801004e-01
100,0.2600000,1.3145639160e-01,6.6857537715e-03,1.7325482196e-02,3.0317217139e-04,6.6333542687e-01
100,0.2600070,1.3147592790e-01,6.8607603570e-03,1.7332989650e-02,3.0355787575e-04,6.6319905998e-01
100,0.2600330,1.3111028570e-01,6.7877246126e-03,1.7235980222e-02,3.0014386912e-04,6.6322778928e-01
100,0.2600920,1.3083469080e-01,6.7763969678e-03,1.7163635873e-02,2.9762892695e-04,6.6322852496e-01
100,0.2601950,1.3011137380e-01,6.8670502208e-03,1.6976125971e-02,2.9128126067e-04,6.6308983657e-01
100,0.2603570,1.2898668030e-01,6.9652733587e-03,1.6686078728e-02,2.8153044353e-04,6.6294906740e-01
100,0.2605890,1.2706009140e-01,7.3544297255e-03,1.6198354463e-02,2.6571438903e-04,6.6243918883e-01
100,0.2609040,1.2477169780e-01,7.7592302108e-03,1.5628182225e-02,2.4776542280e-04,6.6185535814e-01
100,0.2613160,1.2141568060e-01,8.4886232921e-03,1.4813824221e-02,2.2338867297e-04,6.6068307753e-01
100,0.2618380,1.1695810650e-01,9.2344008925e-03,1.3764472836e-02,1.9372501476e-04,6.5916413970e-01
100,0.2624820,1.1131855130e-01,1.0647491368e-02,1.2505188936e-02,1.6130957767e-04,6.5615842773e-01
100,0.2632600,1.0324244220e-01,1.3037667987e-02,1.0828982658e-02,1.2334699561e-04,6.4938377895e-01
100,0.2641870,9.2679491000e-02,1.5838409035e-02,8.8403432528e-03,8.5215993038e-05,6.3653583552e-01
100,0.2652740,7.9011783200e-02,1.8276288247e-02,6.5768845965e-03,5.0289363867e-05,6.1246186539e-01
100,0.2665350,6.1334323200e-02,1.9742110535e-02,4.1516501308e-03,2.2865426445e-05,5.5780222196e-01
100,0.2679830,4.3375164200e-02,1.7904510370e-02,2.2019763610e-03,7.6993972315e-06,4.7068991693e-01
100,0.2696300,2.8007692300e-02,1.3358979426e-02,9.6289315928e-04,1.7880223486e-06,3.5717096378e-01
100,0.2714890,1.7198804600e-02,8.4982631018e-03,3.6801935542e-04,2.9788927069e-07,2.6685093374e-01
100,0.2735730,1.0704006900e-02,5.0799743861e-03,1.4038190348e-04,4.4625290508e-08,2.4519016903e-01
100,0.2758950,6.9067072000e-03,3.0296252223e-03,5.6881233334e-05,6.8950792676e-09,2.8963754472e-01
100,0.2784680,4.6051536000e-03,1.7873936198e-03,2.4402215632e-05,1.1094616586e-09,3.7894148209e-01
100,0.2813050,3.1603703000e-03,1.0980446451e-03,1.1193642476e-05,2.0911115161e-10,4.4369485550e-01
100,0.2844180,2.2683928000e-03,7.3903391026e-04,5.6917770156e-06,5.1323477738e-11,4.7192079354e-01
100,0.2878200,1.6517257000e-03,5.0123083052e-04,2.9794301335e-06,1.3277124230e-11,5.0144123892e-01
100,0.2915250,1.2428306000e-03,3.5033055491e-04,1.6673593980e-06,3.9613616825e-12,5.2503151081e-01
100,0.2955450,9.4428180000e-04,2.5068084328e-04,9.5450900300e-07,1.2454730736e-12,5.4432727923e-01
100,0.2998930,7.3058840000e-04,1.8029025705e-04,5.6626398700e-07,4.1877229627e-13,5.6466979257e-01
100,0.3045820,5.7428870000e-04,1.3907969281e-04,3.4915067190e-07,1.5883501493e-13,5.6569059995e-01
100,0.3096240,4.5385840000e-04,1.0270885332e-04,2.1653655580e-07,5.8562538671e-14,5.8367145286e-01
100,0.3150330,3.6566880000e-04,7.9846092619e-05,1.4008906980e-07,2.4219684945e-14,5.8862420783e-01
100,0.3208220,2.9703830000e-04,6.2506443133e-05,9.2138807100e-08,1.0317465882e-14,5.9489592090e-01
100,0.3270020,2.4101380000e-04,4.8078373616e-05,6.0399181800e-08,4.3345219173e-15,6.0394286858e-01
100,0.3335880,1.9979620000e-04,4.0023254060e-05,4.1520382400e-08,2.0654655458e-15,6.0063131271e-01
100,0.3405920,1.6563100000e-04,3.2242574944e-05,2.8473211800e-08,9.6206085593e-16,6.0444363931e-01
100,0.3480270,1.3851080000e-04,2.6333447996e-05,1.9878692200e-08,4.6269555852e-16,6.0970008422e-01
100,0.3559050,1.1600150000e-04,2.1052185106e-05,1.3899542500e-08,2.2355368754e-16,6.1429117850e-01
100,0.3642400,9.7931100000e-05,1.7865910354e-05,9.9096911000e-09,1.1345696504e-16,6.1488567508e-01
100,0.3730450,8.3153000000e-05,1.4911290722e-05,7.1367680000e-09,5.8583091636e-17,6.1660373798e-01
100,0.3823320,7.0899900000e-05,1.2720333329e-05,5.1886027000e-09,3.1020011355e-17,6.1592161827e-01
100,0.3921140,6.0598500000e-05,1.0836673740e-05,3.7896117000e-09,1.6504345856e-17,6.1692162538e-01
100,0.4024040,5.2010200000e-05,9.4921807800e-06,2.7951624000e-09,9.0825801900e-18,6.1249804765e-01
100,0.4132150,4.4790400000e-05,8.1074575448e-06,2.0719108000e-09,4.9626249808e-18,6.1465644983e-01
100,0.4245600,3.8499800000e-05,6.8906748552e-06,1.5297160000e-09,2.6903481328e-18,6.1676460895e-01
100,0.4364520,3.3214800000e-05,6.1152318811e-06,1.1406190000e-09,1.5110030794e-18,6.1286459460e-01
100,0.4489030,2.8575500000e-05,5.2744193756e-06,8.4437870000e-10,8.2892828150e-19,6.1245586955e-01
100,0.4619260,2.4795700000e-05,4.7031437901e-06,6.3694630000e-10,4.7405770030e-19,6.1050282478e-01
100,0.4755340,2.1439700000e-05,4.1204567599e-06,4.7663890000e-10,2.6695138210e-19,6.0831949887e-01
100,0.4897410,1.8421400000e-05,3.6674544360e-06,3.5279820000e-10,1.4829306780e-19,6.0285703518e-01
100,0.5045590,1.5924800000e-05,3.2322971646e-06,2.6404700000e-10,8.3845273400e-20,5.9913803101e-01
100,0.5200000,1.3689800000e-05,2.8254868536e-06,1.9539400000e-10,4.5930718000e-20,5.9898600209e-01
120,0.0000000,1.0000000000e+00,0.0000000000e+00,1.0000000000e+00,1.0000000000e+00,6.6666666667e-01
120,0.0154410,9.9080310012e-01,2.7809928343e-04,9.8169086054e-01,9.6371724935e-01,6.6666656163e-01
120,0.0302590,9.6670534954e-01,5.2106608600e-04,9.3451950433e-01,8.7332771889e-01,6.6666627929e-01
120,0.0444660,9.3215274074e-01,7.6539723285e-04,8.6890931790e-01,7.5500543881e-01,6.6666576774e-01
120,0.0580740,8.9070150926e-01,9.2527966465e-04,7.9335003474e-01,6.2940699396e-01,6.6666522809e-01
120,0.0710970,8.4533430382e-01,1.0847843028e-03,7.1459126197e-01,5.1064403525e-01,6.6666447101e-01
120,0.0835480,7.9803685590e-01,1.1441807505e-03,6.3686413253e-01,4.0559925850e-01,6.6666392568e-01
120,0.0954400,7.5053664988e-01,1.2454229118e-03,5.6330681390e-01,3.1731806150e-01,6.6666299532e-01
120,0.1067850,7.0394679282e-01,1.2459210501e-03,4.9554263945e-01,2.4556558419e-01,6.6666249030e-01
120,0.1175960,6.5935138368e-01,1.3389856537e-03,4.3474604004e-01,1.8900723750e-01,6.6666116738e-01
120,0.1278860,6.1888477257e-01,1.4225798478e-03,3.8302038545e-01,1.4670771681e-01,6.6665962046e-01
120,0.1376680,5.8099260185e-01,1.4370583341e-03,3.3755446854e-01,1.1394580787e-01,6.6665850867e-01
120,0.1469550,5.4438068287e-01,1.4050192202e-03,2.9635230196e-01,8.7827026389e-02,6.6665778719e-01
120,0.1557600,5.0915485185e-01,1.4303703693e-03,2.5924070912e-01,6.7207866838e-02,6.6665614390e-01
120,0.1640950,4.7608051447e-01,1.4488338836e-03,2.2665475538e-01,5.1374281263e-02,6.6665431808e-01
120,0.1719730,4.4529101794e-01,1.4283999326e-03,1.9828613098e-01,3.9319007285e-02,6.6665295311e-01
120,0.1794080,4.1712001447e-01,1.4161225165e-03,1.7399111187e-01,3.0274302240e-02,6.6665130387e-01
120,0.1864120,3.9110168229e-01,1.3890789414e-03,1.5296245543e-01,2.3398693466e-02,6.6664984587e-01
120,0.1929980,3.6727607523e-01,1.4054994175e-03,1.3489369087e-01,1.8197374268e-02,6.6664713098e-01
120,0.1991780,3.4545358796e-01,1.3840115347e-03,1.1934009692e-01,1.4242972695e-02,6.6664527554e-01
120,0.2049670,3.2532654630e-01,1.3438577462e-03,1.0583916768e-01,1.1202693711e-02,6.6664392367e-01
120,0.2103760,3.0670148437e-01,1.4825455016e-03,9.4067998459e-02,8.8496150512e-03,6.6663552428e-01
120,0.2154180,2.8959130382e-01,1.4260401732e-03,8.3865156838e-02,7.0340466762e-03,6.6663433768e-01
120,0.2201070,2.7378940162e-01,1.3894440837e-03,7.4962566995e-02,5.6199654282e-03,6.6663232260e-01
120,0.2244550,2.5891963426e-01,1.4614986122e-03,6.7041512983e-02,4.4951374105e-03,6.6662417479e-01
120,0.2284750,2.4525968403e-01,1.5514889434e-03,6.0154719727e-02,3.6191692159e-03,6.6661333923e-01
120,0.2321800,2.3239971586e-01,1.6302861009e-03,5.4012285763e-02,2.9179012597e-03,6.6660105336e-01
120,0.2355820,2.2044635069e-01,1.6273996021e-03,4.8599241964e-02,2.3624011091e-03,6.6659401434e-01
120,0.2386950,2.0906049942e-01,1.7740638384e-03,4.3709439721e-02,1.9110644580e-03,6.6657082213e-01
120,0.2415320,1.9830545718e-01,1.9311784340e-03,3.9328783796e-02,1.5473392135e-03,6.6654038525e-01
120,0.2441050,1.8806077373e-01,1.9797587812e-03,3.5370774060e-02,1.2516461466e-03,6.6651893195e-01
120,0.2464270,1.7823054977e-01,2.1889885019e-03,3.1770920541e-02,1.0099988716e-03,6.6646605748e-01
120,0.2485110,1.6879990220e-01,2.6118545142e-03,2.8500228766e-02,8.1303975509e-04,6.6634792126e-01
120,0.2503700,1.6002907176e-01,2.9391439234e-03,2.5617942375e-02,6.5716032727e-04,6.6621901367e-01
120,0.2520170,1.5149791551e-01,3.3549142594e-03,2.2962873853e-02,5.2832037656e-04,6.6601756529e-01
120,0.2534650,1.4319026215e-01,3.8389636418e-03,2.0518188817e-02,4.2219879573e-04,6.6571438273e-01
120,0.2547260,1.3525875174e-01,4.5765467708e-03,1.8315874702e-02,3.3697367097e-04,6.6517383649e-01
120,0.2558130,1.2788795486e-01,4.9477830141e-03,1.6379809555e-02,2.6986383337e-04,6.6472147716e-01
120,0.2567400,1.2136282523e-01,5.6242691465e-03,1.4760567752e-02,2.1969639965e-04,6.6387906728e-01
120,0.2575180,1.1466725463e-01,6.7114478825e-03,1.3193622817e-02,1.7633418142e-04,6.6233416344e-01
120,0.2581620,1.0885990972e-01,8.0800879850e-03,1.1915767767e-02,1.4477503733e-04,6.6011783963e-01
120,0.2586840,1.0366207523e-01,9.1390610300e-03,1.0829348278e-02,1.2039991054e-04,6.5778403418e-01
120,0.2590960,9.9470326389e-02,1.0073611743e-02,9.9958234855e-03,1.0338156632e-04,6.5510674875e-01
120,0.2594110,9.6425757523e-02,1.0166690848e-02,9.4012883167e-03,9.1771796209e-05,6.5389072801e-01
120,0.2596430,9.2847817708e-02,1.1763753424e-02,8.7591031478e-03,8.0640348449e-05,6.4964214429e-01
120,0.2598050,9.1186961227e-02,1.1809627792e-02,8.4545292064e-03,7.5426829550e-05,6.4825677514e-01
120,0.2599080,8.9467786458e-02,1.2284319384e-02,8.1553893165e-03,7.0593171892e-05,6.4620471120e-01
120,0.2599670,8.8826937500e-02,1.2905224735e-02,8.0567696511e-03,6.9159439976e-05,6.4485286208e-01
120,0.2599930,8.8482020255e-02,1.2608027756e-02,7.9880302722e-03,6.7918090384e-05,6.4519902242e-01
120,0.2600000,8.8981668403e-02,1.2955431493e-02,8.0855805169e-03,6.9840432472e-05,6.4390715058e-01
120,0.2600070,8.8995737847e-02,1.2596933944e-02,8.0789240998e-03,6.9566764167e-05,6.4471776497e-01
120,0.2600330,8.7936162037e-02,1.3631642646e-02,7.9185902750e-03,6.7363961109e-05,6.4189480832e-01
120,0.2600920,8.7459561921e-02,1.3346603556e-02,7.8273067979e-03,6.5721889185e-05,6.4242753312e-01
120,0.2601950,8.6585641782e-02,1.3936401303e-02,7.6912966442e-03,6.3816461744e-05,6.4040607769e-01
120,0.2603570,8.4538493634e-02,1.4200255658e-02,7.3484041667e-03,5.8703690653e-05,6.3762512244e-01
120,0.2605890,8.0385656250e-02,1.4833466521e-02,6.6818854598e-03,4.9283824613e-05,6.3205314499e-01
120,0.2609040,7.6640804977e-02,1.5425553812e-02,6.1117606979e-03,4.2016906435e-05,6.2505278156e-01
120,0.2613160,7.0321612269e-02,1.6546259415e-02,5.2189078527e-03,3.1826668798e-05,6.1049712080e-01
120,0.2618380,6.2595480324e-02,1.7280240583e-02,4.2168008716e-03,2.1908352990e-05,5.8930228265e-01
120,0.2624820,5.2705874421e-02,1.7422416084e-02,3.0814497807e-03,1.2854201737e-05,5.4875368515e-01
120,0.2632600,4.1093502315e-02,1.6284286097e-02,1.9538539062e-03,5.8450247994e-06,4.8963494718e-01
120,0.2641870,3.0980148727e-02,1.4262980074e-02,1.1632022157e-03,2.4251201386e-06,4.0255000501e-01
120,0.2652740,2.1250658565e-02,1.0451120798e-02,5.6081641538e-04,6.5889684180e-07,3.0167958776e-01
120,0.2665350,1.4197085069e-02,7.0183184947e-03,2.5081401896e-04,1.4623711754e-07,2.2512303807e-01
120,0.2679830,9.4566221065e-03,4.5863679581e-03,1.1046247271e-04,2.8201715211e-08,2.2958497061e-01
120,0.2696300,6.4967233796e-03,2.8399445837e-03,5.0272699910e-05,5.6187864276e-09,2.5893406469e-01
120,0.2714890,4.4867517361e-03,1.7706207649e-03,2.3266039035e-05,1.0079699596e-09,3.7930045140e-01
120,0.2735730,3.1422141204e-03,1.2056602949e-03,1.1327126325e-05,2.4364668529e-10,3.6700575043e-01
120,0.2758950,2.2406076389e-03,7.7998555965e-04,5.6287000647e-06,5.2628598575e-11,4.4628748879e-01
120,0.2784680,1.6452239583e-03,4.6877471792e-04,2.9265116092e-06,1.1995840902e-11,5.3311605491e-01
120,0.2813050,1.2450584491e-03,3.5865705953e-04,1.6788054280e-06,3.9906392886e-12,5.2802337565e-01
120,0.2844180,9.2711168981e-04,2.4440254005e-04,9.1926868697e-07,1.1467158156e-12,5.4767601883e-01
120,0.2878200,7.1263831019e-04,1.7316391892e-04,5.3783910396e-07,3.7482261036e-13,5.6808351837e-01
120,0.2915250,5.5703125000e-04,1.3415776254e-04,3.2828211873e-07,1.4070438157e-13,5.6479696879e-01
120,0.2955450,4.3951620370e-04,9.7093343784e-05,2.0260161073e-07,5.0593789902e-14,5.8914349194e-01
120,0.2998930,3.5255324074e-04,7.6930640357e-05,1.3021211098e-07,2.0828146235e-14,5.9052574247e-01
120,0.3045820,2.7940798611e-04,5.7440310325e-05,8.1368211953e-08,7.9726260211e-15,5.9860626207e-01
120,0.3096240,2.2802141204e-04,4.4328728480e-05,5.3958800516e-08,3.4230778215e-15,6.0810389769e-01
120,0.3150330,1.8691377315e-04,3.7704262076e-05,3.6358369971e-08,1.5917701224e-15,5.9862503116e-01
120,0.3208220,1.5384606481e-04,2.8570211421e-05,2.4484868640e-08,6.9972153887e-16,6.1094730227e-01
120,0.3270020,1.2823495370e-04,2.5299056189e-05,1.7084245595e-08,3.4872092427e-16,6.0174142055e-01
120,0.3335880,1.0685532407e-04,1.9611778296e-05,1.1802682131e-08,1.6119712282e-16,6.1427782287e-01
120,0.3405920,8.9396990741e-05,1.5415579560e-05,8.2294620467e-09,7.6883933127e-17,6.2158229783e-01
120,0.3480270,7.5517939815e-05,1.3192540359e-05,5.8770023550e-09,3.9552908828e-17,6.1827953518e-01
120,0.3559050,6.4273148148e-05,1.0947384080e-05,4.2508827911e-09,2.0449534156e-17,6.2277201513e-01
120,0.3642400,5.4886574074e-05,9.8603650170e-06,3.1097628119e-09,1.1483900965e-17,6.0416549199e-01
120,0.3730450,4.6564236111e-05,8.3501275723e-06,2.2379527151e-09,5.8372517704e-18,6.1150506740e-01
120,0.3823320,4.0189814815e-05,7.1871015128e-06,1.6668756430e-09,3.1985492664e-18,6.1627032257e-01
120,0.3921140,3.4425925926e-05,5.9022063086e-06,1.2199804152e-09,1.6948387620e-18,6.2042166570e-01
120,0.4024040,2.9547453704e-05,5.0192208950e-06,8.9824459877e-10,9.1531634882e-19,6.2185293326e-01
120,0.4132150,2.5543981481e-05,4.6163873112e-06,6.7380602173e-10,5.2635909759e-19,6.1355196518e-01
120,0.4245600,2.2302083333e-05,3.9639537678e-06,5.1309585048e-10,3.0185448444e-19,6.1780995327e-01
120,0.4364520,1.9195601852e-05,3.3860398287e-06,3.7993639618e-10,1.6464062608e-19,6.1981589446e-01
120,0.4489030,1.6370370370e-05,2.8061494757e-06,2.7586350094e-10,8.6759303407e-20,6.1998012154e-01
120,0.4619260,1.4467592593e-05,2.6934290358e-06,2.1656579540e-10,5.4765087589e-20,6.1077314042e-01
120,0.4755340,1.2413773148e-05,2.3212871754e-06,1.5949013792e-10,2.9717287343e-20,6.1057821635e-01
120,0.4897410,1.0804976852e-05,2.2192935436e-06,1.2167278860e-10,1.8221439512e-20,5.8972551824e-01
120,0.5045590,9.2835648148e-06,1.8144217114e-06,8.9476701818e-11,9.4970877113e-21,6.0458853305e-01
120,0.5200000,7.9670138889e-06,1.6340271670e-06,6.6143355088e-11,5.2628580479e-21,5.9901515366e-01
140,0.0000000,1.0000000000e+00,0.0000000000e+00,1.0000000000e+00,1.0000000000e+00,6.6666666667e-01
140,0.0154410,9.9077193185e-01,2.1579225260e-04,9.8162906751e-01,9.6359580902e-01,6.6666660342e-01
140,0.0302590,9.6659212208e-01,4.1362843880e-04,9.3430050156e-01,8.7291806664e-01,6.6666642250e-01
140,0.0444660,9.3193802405e-01,5.7730546470e-04,8.6850881396e-01,7.5430871773e-01,6.6666615502e-01
140,0.0580740,8.9041071684e-01,7.2819033804e-04,7.9283177492e-01,6.2858390491e-01,6.6666577493e-01
140,0.0710970,8.4487952150e-01,8.2318144277e-04,7.1382208348e-01,5.0954390156e-01,6.6666540102e-01
140,0.0835480,7.9742156086e-01,9.0178001583e-04,6.3588195893e-01,4.0434793397e-01,6.6666496163e-01
140,0.0954400,7.4987322959e-01,9.8783838518e-04,5.6231083628e-01,3.1619567126e-01,6.6666435305e-01
140,0.1067850,7.0308126239e-01,1.0437803809e-03,4.9432435100e-01,2.4435871804e-01,6.6666372828e-01
140,0.1175960,6.5789013375e-01,1.0986496180e-03,4.3282063511e-01,1.8733579186e-01,6.6666294838e-01
140,0.1278860,6.1499220408e-01,1.0882233581e-03,3.7821659531e-01,1.4304958478e-01,6.6666249135e-01
140,0.1376680,5.7440266873e-01,1.0633851625e-03,3.2993955663e-01,1.0886160355e-01,6.6666209653e-01
140,0.1469550,5.3577781997e-01,1.1410283098e-03,2.8705917432e-01,8.2404464581e-02,6.6666061907e-01
140,0.1557600,4.9944914468e-01,1.1585693821e-03,2.4945079040e-01,6.2227036064e-02,6.6665949261e-01
140,0.1640950,4.6575141436e-01,1.1626051977e-03,2.1692573163e-01,4.7057945797e-02,6.6665835929e-01
140,0.1719730,4.3491916691e-01,1.1479688177e-03,1.8915599958e-01,3.5780989542e-02,6.6665737501e-01
140,0.1794080,4.0667137172e-01,1.1056334989e-03,1.6538282700e-01,2.7352288397e-02,6.6665680821e-01
140,0.1864120,3.8063437864e-01,1.0879899991e-03,1.4488371393e-01,2.0991976592e-02,6.6665577278e-01
140,0.1929980,3.5663194679e-01,1.1472698986e-03,1.2718766170e-01,1.6177371047e-02,6.6665286579e-01
140,0.1991780,3.3466245554e-01,1.0878068828e-03,1.1200014247e-01,1.2544562057e-02,6.6665257913e-01
140,0.2049670,3.1436107216e-01,1.0975107212e-03,9.8824088218e-02,9.7666768117e-03,6.6665040652e-01
140,0.2103760,2.9569912573e-01,1.1128543855e-03,8.7439211402e-02,7.6460488347e-03,6.6664778246e-01
140,0.2154180,2.7843361480e-01,1.1325805535e-03,7.7526560587e-02,6.0107652331e-03,6.6664461385e-01
140,0.2201070,2.6236169388e-01,1.1449692758e-03,6.8834969369e-02,4.7386139439e-03,6.6664127504e-01
140,0.2244550,2.4743776093e-01,1.1551749831e-03,6.1226779965e-02,3.7490453327e-03,6.6663761249e-01
140,0.2284750,2.3353936370e-01,1.2397229502e-03,5.4542171312e-02,2.9751836543e-03,6.6662910701e-01
140,0.2321800,2.2040696465e-01,1.2830623689e-03,4.8580876315e-02,2.3604216409e-03,6.6662145713e-01
